name	taxonomy_id	taxonomy_lvl	119_S24.F.bracken_num	119_S24.F.bracken_frac	120_S25.F.bracken_num	120_S25.F.bracken_frac	140_S26.F.bracken_num	140_S26.F.bracken_frac	147_S27.F.bracken_num	147_S27.F.bracken_frac	177_S28.F.bracken_num	177_S28.F.bracken_frac	178_S29.F.bracken_num	178_S29.F.bracken_frac	179_S31.F.bracken_num	179_S31.F.bracken_frac	209_S30.F.bracken_num	209_S30.F.bracken_frac	214_S32.F.bracken_num	214_S32.F.bracken_frac	82_S21.F.bracken_num	82_S21.F.bracken_frac	88_S22.F.bracken_num	88_S22.F.bracken_frac	99_S23.F.bracken_num	99_S23.F.bracken_frac	BLB_S18.F.bracken_num	BLB_S18.F.bracken_frac	BLB_WG4.F.bracken_num	BLB_WG4.F.bracken_frac	BLR_S17.F.bracken_num	BLR_S17.F.bracken_frac	BLR_WG4.F.bracken_num	BLR_WG4.F.bracken_frac	BLS_S16.F.bracken_num	BLS_S16.F.bracken_frac	DC06_S1.F.bracken_num	DC06_S1.F.bracken_frac	DC10_S2.F.bracken_num	DC10_S2.F.bracken_frac	DC11_S3.F.bracken_num	DC11_S3.F.bracken_frac	DC17_S4.F.bracken_num	DC17_S4.F.bracken_frac	DM13_S9.F.bracken_num	DM13_S9.F.bracken_frac	DM14_S10.F.bracken_num	DM14_S10.F.bracken_frac	DM15_S11.F.bracken_num	DM15_S11.F.bracken_frac	DM16_S12.F.bracken_num	DM16_S12.F.bracken_frac	GG01_S14.F.bracken_num	GG01_S14.F.bracken_frac	GH01_S13.F.bracken_num	GH01_S13.F.bracken_frac	GN13_S5.F.bracken_num	GN13_S5.F.bracken_frac	GN15_S6.F.bracken_num	GN15_S6.F.bracken_frac	GN18_S7.F.bracken_num	GN18_S7.F.bracken_frac	GN19_S8.F.bracken_num	GN19_S8.F.bracken_frac	NEG_S33.F.bracken_num	NEG_S33.F.bracken_frac	OC01_S15.F.bracken_num	OC01_S15.F.bracken_frac
Flustridae	478206	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	310	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polyceridae	71317	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Heptageniidae	178295	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	46	0.00000	39	0.00000	25	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	54	0.00001	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kiritimatiellaceae	1921783	F	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15279	0.00152	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	83	0.00001	24	0.00000	250	0.00004	54	0.00001	39	0.00000	96	0.00001	84	0.00001	284	0.00002	208	0.00002	63	0.00001	196	0.00002	292	0.00003	124420	0.01322	315	0.00004	76	0.00001	0	0.00000	39	0.00000	192	0.00002	238	0.00003	0	0.00000	0	0.00000
Desulfallaceae	2867375	F	11	0.00000	0	0.00000	10	0.00000	12	0.00000	17	0.00000	25	0.00000	14	0.00000	18	0.00000	22	0.00000	25	0.00000	27	0.00000	11	0.00000	42	0.00000	54	0.00001	43	0.00001	36	0.00000	114	0.00001	285	0.00002	23	0.00000	236	0.00002	93	0.00001	30	0.00001	55	0.00001	88	0.00001	154	0.00002	30	0.00000	152	0.00001	30	0.00000	36	0.00000	57	0.00001	20	0.00000	0	0.00000	24	0.00000
Thyasiridae	183496	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	0	0.00000	14	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cardiidae	55708	F	0	0.00000	0	0.00000	20	0.00000	27	0.00000	36	0.00000	37	0.00000	50	0.00001	21	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000
Ebenaceae	19955	F	118	0.00002	77	0.00001	215	0.00002	100	0.00001	105	0.00001	104	0.00001	74	0.00001	173	0.00002	47	0.00001	87	0.00001	136	0.00001	96	0.00002	74	0.00001	172	0.00002	0	0.00000	371	0.00004	527	0.00005	286	0.00002	175	0.00002	169	0.00001	210	0.00002	209	0.00004	0	0.00000	102	0.00001	90	0.00001	182	0.00003	153	0.00001	186	0.00002	68	0.00001	107	0.00001	66	0.00001	0	0.00000	164	0.00002
Monodontidae	9747	F	780	0.00012	798	0.00012	1421	0.00014	1640	0.00015	2435	0.00022	2211	0.00022	2155	0.00023	1451	0.00015	1138	0.00013	936	0.00010	580	0.00006	644	0.00012	1024	0.00011	1068	0.00011	679	0.00012	503	0.00005	1381	0.00013	1003	0.00009	459	0.00004	1062	0.00009	771	0.00007	476	0.00009	381	0.00004	323	0.00004	465	0.00005	364	0.00005	1023	0.00009	1141	0.00015	623	0.00006	749	0.00007	531	0.00006	0	0.00000	1635	0.00022
Pseudodiaptomidae	163474	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Lennoaceae	1561074	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	0	0.00000	37	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bonnemaisoniaceae	31365	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	60	0.00001	22	0.00000	85	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Albuginaceae	65355	F	2734	0.00043	3166	0.00047	2763	0.00028	2745	0.00025	3241	0.00029	2243	0.00022	2959	0.00031	2475	0.00025	2866	0.00033	2244	0.00024	5205	0.00051	2338	0.00043	8373	0.00093	42042	0.00434	5740	0.00098	21083	0.00215	33117	0.00306	3580	0.00031	879	0.00008	10020	0.00080	1456	0.00014	1620	0.00029	7894	0.00082	3663	0.00043	6787	0.00072	9136	0.00130	3611	0.00030	1442	0.00019	10331	0.00102	4394	0.00040	3136	0.00033	0	0.00000	6058	0.00080
Strombidae	69694	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	154	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nematocarcinidae	98094	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Setchellanthaceae	91839	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	400	0.00004	0	0.00000	265	0.00003	1396	0.00013	0	0.00000	0	0.00000	86	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Colossendeidae	61972	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	184	0.00002	0	0.00000	99	0.00001	44	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	821	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ailuridae	379582	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Dissoconiaceae	744530	F	71	0.00001	77	0.00001	56	0.00001	63	0.00001	113	0.00001	110	0.00001	72	0.00001	133	0.00001	103	0.00001	69	0.00001	42	0.00000	178	0.00003	113	0.00001	67	0.00001	60	0.00001	81	0.00001	118	0.00001	134	0.00001	40	0.00000	239	0.00002	88	0.00001	61	0.00001	98	0.00001	75	0.00001	96	0.00001	63	0.00001	98	0.00001	76	0.00001	166	0.00002	140	0.00001	125	0.00001	0	0.00000	76	0.00001
Nyssaceae	4289	F	0	0.00000	115	0.00002	0	0.00000	0	0.00000	67	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	127	0.00001	963	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Icacinaceae	4321	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Urticaceae	3499	F	26	0.00000	50	0.00001	80	0.00001	74	0.00001	166	0.00001	67	0.00001	131	0.00001	148	0.00001	119	0.00001	107	0.00001	220	0.00002	118	0.00002	221	0.00002	216	0.00002	276	0.00005	240	0.00002	394	0.00004	145	0.00001	0	0.00000	166	0.00001	163	0.00002	40	0.00001	146	0.00002	70	0.00001	93	0.00001	1664	0.00024	31	0.00000	26	0.00000	0	0.00000	86	0.00001	0	0.00000	0	0.00000	185	0.00002
Attelabidae	122737	F	5844	0.00091	6086	0.00091	13147	0.00133	14670	0.00133	18871	0.00170	19506	0.00194	17086	0.00182	7627	0.00076	8780	0.00102	9805	0.00106	11740	0.00114	6495	0.00119	7287	0.00081	9337	0.00096	4627	0.00079	8663	0.00088	10318	0.00095	9375	0.00081	2683	0.00024	7270	0.00058	5279	0.00050	3278	0.00059	7141	0.00074	4622	0.00054	4922	0.00052	6721	0.00096	6421	0.00054	5061	0.00068	5873	0.00058	8354	0.00076	3212	0.00034	0	0.00000	6098	0.00081
Sericostomatidae	177781	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	565	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	45	0.00000	0	0.00000	46	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Agamidae	81953	F	769	0.00012	785	0.00012	935	0.00009	989	0.00009	2881	0.00026	3516	0.00035	2823	0.00030	1336	0.00013	1032	0.00012	941	0.00010	639	0.00006	517	0.00009	925	0.00010	1128	0.00012	618	0.00011	1616	0.00016	1341	0.00012	1000	0.00009	295	0.00003	583	0.00005	735	0.00007	461	0.00008	311	0.00003	341	0.00004	420	0.00004	510	0.00007	891	0.00007	1151	0.00015	688	0.00007	781	0.00007	479	0.00005	0	0.00000	674	0.00009
Cryptodesmidae	421837	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cardiobacteriaceae	868	F	16	0.00000	19	0.00000	264	0.00003	43	0.00000	32	0.00000	18	0.00000	81	0.00001	199	0.00002	212	0.00002	252	0.00003	47	0.00000	299	0.00005	113	0.00001	137	0.00001	163	0.00003	132	0.00001	5232	0.00048	164	0.00001	84	0.00001	283	0.00002	558	0.00005	98	0.00002	243	0.00003	252	0.00003	200	0.00002	66	0.00001	203	0.00002	52	0.00001	146	0.00001	1917	0.00017	355	0.00004	0	0.00000	182	0.00002
Xylariaceae	37990	F	73	0.00001	284	0.00004	17	0.00000	27	0.00000	0	0.00000	116	0.00001	0	0.00000	0	0.00000	0	0.00000	15	0.00000	72	0.00001	41	0.00001	0	0.00000	74	0.00001	0	0.00000	114	0.00001	0	0.00000	40	0.00000	0	0.00000	195	0.00002	92	0.00001	0	0.00000	92	0.00001	23	0.00000	136	0.00001	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sporormiaceae	55176	F	103	0.00002	197	0.00003	102	0.00001	114	0.00001	131	0.00001	112	0.00001	108	0.00001	131	0.00001	371	0.00004	314	0.00003	229	0.00002	107	0.00002	138	0.00002	63	0.00001	144	0.00002	42	0.00000	108	0.00001	178	0.00002	69	0.00001	247	0.00002	350	0.00003	98	0.00002	128	0.00001	109	0.00001	316	0.00003	70	0.00001	378	0.00003	114	0.00002	57	0.00001	181	0.00002	407	0.00004	0	0.00000	98	0.00001
Methanocaldococcaceae	196117	F	84	0.00001	55	0.00001	155	0.00002	168	0.00002	920	0.00008	755	0.00008	699	0.00007	319	0.00003	104	0.00001	163	0.00002	210	0.00002	135	0.00002	245	0.00003	644	0.00007	141	0.00002	637	0.00006	1349	0.00012	332	0.00003	61	0.00001	396	0.00003	201	0.00002	101	0.00002	864	0.00009	285	0.00003	317	0.00003	230	0.00003	224	0.00002	124	0.00002	278	0.00003	256	0.00002	108	0.00001	0	0.00000	106	0.00001
Steitzviridae	2842332	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Odontellaceae	2749909	F	0	0.00000	0	0.00000	0	0.00000	63	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	90	0.00001	70	0.00001	0	0.00000	127	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	58	0.00001	0	0.00000	0	0.00000	33	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Soricidae	9376	F	1016	0.00016	1407	0.00021	817	0.00008	783	0.00007	1297	0.00012	1040	0.00010	974	0.00010	854	0.00009	631	0.00007	536	0.00006	379	0.00004	836	0.00015	721	0.00008	318	0.00003	407	0.00007	287	0.00003	569	0.00005	737	0.00006	165	0.00001	343	0.00003	419	0.00004	358	0.00006	250	0.00003	286	0.00003	292	0.00003	180	0.00003	661	0.00006	804	0.00011	405	0.00004	569	0.00005	553	0.00006	0	0.00000	640	0.00008
Platygastridae	81078	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	398	0.00004	0	0.00000	10	0.00000	28	0.00000	0	0.00000	32	0.00000	85	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	82	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ploettnerulaceae	2316155	F	0	0.00000	0	0.00000	20	0.00000	24	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Felidae	9681	F	21925	0.00343	22493	0.00336	30231	0.00306	33390	0.00304	34578	0.00311	29385	0.00292	28866	0.00307	38157	0.00382	27450	0.00319	28598	0.00308	19485	0.00189	37425	0.00685	28238	0.00313	12890	0.00133	18068	0.00308	15567	0.00159	17290	0.00160	26365	0.00228	8468	0.00076	15214	0.00122	18412	0.00173	13929	0.00252	11036	0.00114	10245	0.00120	9905	0.00105	12986	0.00185	22714	0.00191	24945	0.00335	14218	0.00140	18320	0.00166	8984	0.00096	0	0.00000	23533	0.00312
Haplochthoniidae	528219	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	164	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Dermocarpellaceae	1890498	F	34	0.00001	52	0.00001	101	0.00001	128	0.00001	69	0.00001	51	0.00001	28	0.00000	63	0.00001	256	0.00003	53	0.00001	96	0.00001	29	0.00001	141	0.00002	450	0.00005	104	0.00002	173	0.00002	343	0.00003	285	0.00002	62	0.00001	446	0.00004	86	0.00001	42	0.00001	141	0.00001	117	0.00001	173	0.00002	190	0.00003	60	0.00001	47	0.00001	118	0.00001	168	0.00002	50	0.00001	0	0.00000	54	0.00001
Spongillidae	6050	F	95	0.00001	90	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Trichomonadidae	181550	F	206	0.00003	220	0.00003	269	0.00003	278	0.00003	476	0.00004	400	0.00004	412	0.00004	320	0.00003	414	0.00005	436	0.00005	409	0.00004	258	0.00005	427	0.00005	725	0.00007	254	0.00004	690	0.00007	530	0.00005	523	0.00005	158	0.00001	655	0.00005	328	0.00003	194	0.00004	467	0.00005	284	0.00003	411	0.00004	716	0.00010	396	0.00003	222	0.00003	870	0.00009	901	0.00008	336	0.00004	0	0.00000	349	0.00005
Ancylistaceae	34486	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hymenophyllaceae	29619	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	16	0.00000	0	0.00000	0	0.00000	95	0.00001	32	0.00001	225	0.00002	170	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000
Rutaceae	23513	F	1912	0.00030	1814	0.00027	3345	0.00034	3252	0.00030	983	0.00009	815	0.00008	893	0.00009	1072	0.00011	2131	0.00025	4201	0.00045	1837	0.00018	2850	0.00052	913	0.00010	1730	0.00018	736	0.00013	863	0.00009	1106	0.00010	1113	0.00010	285	0.00003	2080	0.00017	620	0.00006	380	0.00007	647	0.00007	499	0.00006	376	0.00004	859	0.00012	662	0.00006	969	0.00013	631	0.00006	1554	0.00014	584	0.00006	0	0.00000	840	0.00011
Amphorogynaceae	1003250	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nartheciaceae	114201	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	196	0.00002	0	0.00000	0	0.00000	0	0.00000
Penaeidae	6685	F	19337	0.00302	20008	0.00299	23699	0.00240	23145	0.00211	27853	0.00251	22798	0.00227	24458	0.00260	29835	0.00299	25198	0.00293	22917	0.00247	14890	0.00145	12388	0.00227	11731	0.00130	2654	0.00027	7248	0.00124	3541	0.00036	3716	0.00034	20543	0.00178	6119	0.00055	5520	0.00044	14301	0.00135	10073	0.00183	2570	0.00027	4041	0.00047	3576	0.00038	6926	0.00099	17353	0.00146	21512	0.00289	8531	0.00084	10164	0.00092	4121	0.00044	0	0.00000	37609	0.00498
Sympoventuriaceae	1111112	F	72	0.00001	82	0.00001	82	0.00001	100	0.00001	146	0.00001	139	0.00001	108	0.00001	192	0.00002	253	0.00003	104	0.00001	100	0.00001	118	0.00002	262	0.00003	44	0.00000	308	0.00005	66	0.00001	57	0.00001	140	0.00001	36	0.00000	136	0.00001	89	0.00001	59	0.00001	71	0.00001	136	0.00002	70	0.00001	73	0.00001	105	0.00001	93	0.00001	112	0.00001	109	0.00001	136	0.00001	0	0.00000	64	0.00001
Phlyctidaceae	291600	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hydryphantidae	708419	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Canidae	9608	F	62600	0.00978	63865	0.00953	72540	0.00735	80016	0.00728	82899	0.00746	70715	0.00703	68606	0.00729	93139	0.00933	64663	0.00751	70554	0.00760	53071	0.00516	39878	0.00730	69506	0.00770	38035	0.00393	44254	0.00755	42748	0.00436	46655	0.00431	64196	0.00555	20287	0.00181	37302	0.00300	44939	0.00423	31529	0.00571	26382	0.00273	24684	0.00289	24489	0.00260	35209	0.00502	56875	0.00477	59718	0.00802	38442	0.00378	45661	0.00415	20934	0.00223	0	0.00000	52325	0.00693
Gymnophthalmidae	88861	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000	47	0.00000	22	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	38	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	166	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aristolochiaceae	16727	F	78	0.00001	38	0.00001	60	0.00001	58	0.00001	77	0.00001	102	0.00001	140	0.00001	56	0.00001	42	0.00000	0	0.00000	0	0.00000	60	0.00001	80	0.00001	77	0.00001	41	0.00001	27	0.00000	37	0.00000	47	0.00000	29	0.00000	128	0.00001	18	0.00000	0	0.00000	32	0.00000	0	0.00000	0	0.00000	81	0.00001	82	0.00001	62	0.00001	28	0.00000	45	0.00000	0	0.00000	0	0.00000	21	0.00000
