name	taxonomy_id	taxonomy_lvl	119_S24.G.bracken_num	119_S24.G.bracken_frac	120_S25.G.bracken_num	120_S25.G.bracken_frac	140_S26.G.bracken_num	140_S26.G.bracken_frac	147_S27.G.bracken_num	147_S27.G.bracken_frac	177_S28.G.bracken_num	177_S28.G.bracken_frac	178_S29.G.bracken_num	178_S29.G.bracken_frac	179_S31.G.bracken_num	179_S31.G.bracken_frac	209_S30.G.bracken_num	209_S30.G.bracken_frac	214_S32.G.bracken_num	214_S32.G.bracken_frac	82_S21.G.bracken_num	82_S21.G.bracken_frac	88_S22.G.bracken_num	88_S22.G.bracken_frac	99_S23.G.bracken_num	99_S23.G.bracken_frac	BLB_S18.G.bracken_num	BLB_S18.G.bracken_frac	BLB_WG4.G.bracken_num	BLB_WG4.G.bracken_frac	BLR_S17.G.bracken_num	BLR_S17.G.bracken_frac	BLR_WG4.G.bracken_num	BLR_WG4.G.bracken_frac	BLS_S16.G.bracken_num	BLS_S16.G.bracken_frac	DC06_S1.G.bracken_num	DC06_S1.G.bracken_frac	DC10_S2.G.bracken_num	DC10_S2.G.bracken_frac	DC11_S3.G.bracken_num	DC11_S3.G.bracken_frac	DC17_S4.G.bracken_num	DC17_S4.G.bracken_frac	DM13_S9.G.bracken_num	DM13_S9.G.bracken_frac	DM14_S10.G.bracken_num	DM14_S10.G.bracken_frac	DM15_S11.G.bracken_num	DM15_S11.G.bracken_frac	DM16_S12.G.bracken_num	DM16_S12.G.bracken_frac	GG01_S14.G.bracken_num	GG01_S14.G.bracken_frac	GH01_S13.G.bracken_num	GH01_S13.G.bracken_frac	GN13_S5.G.bracken_num	GN13_S5.G.bracken_frac	GN15_S6.G.bracken_num	GN15_S6.G.bracken_frac	GN18_S7.G.bracken_num	GN18_S7.G.bracken_frac	GN19_S8.G.bracken_num	GN19_S8.G.bracken_frac	NEG_S33.G.bracken_num	NEG_S33.G.bracken_frac	OC01_S15.G.bracken_num	OC01_S15.G.bracken_frac
Calocaris	397935	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	213	0.00003	819	0.00008	191	0.00002	491	0.00005	0	0.00000	0	0.00000
Discoplax	571436	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	5687	0.00049	517	0.00005	491	0.00004	1677	0.00016	1085	0.00020	437	0.00005	609	0.00007	588	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Marinitoga	160798	G	0	0.00000	0	0.00000	21	0.00000	21	0.00000	26	0.00000	35	0.00000	26	0.00000	36	0.00000	54	0.00001	12	0.00000	57	0.00001	20	0.00000	29	0.00000	579	0.00006	48	0.00001	151	0.00002	192	0.00002	157	0.00001	198	0.00002	392	0.00003	66	0.00001	40	0.00001	501	0.00005	136	0.00002	182	0.00002	164	0.00002	133	0.00001	64	0.00001	862	0.00008	363	0.00003	101	0.00001	0	0.00000	27	0.00000
Ideobisium	534926	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	143	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hyperolius	39588	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	44	0.00000	42	0.00000	0	0.00000	0	0.00000
Palinurus	6732	G	2383	0.00037	2638	0.00039	1727	0.00018	2134	0.00019	512	0.00005	526	0.00005	538	0.00006	1111	0.00011	1536	0.00018	2102	0.00023	1807	0.00018	767	0.00014	268	0.00003	0	0.00000	125	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Notechis	8661	G	343	0.00005	353	0.00005	615	0.00006	705	0.00006	704	0.00006	596	0.00006	618	0.00007	572	0.00006	547	0.00006	562	0.00006	460	0.00004	260	0.00005	516	0.00006	763	0.00008	354	0.00006	624	0.00006	1181	0.00011	553	0.00005	186	0.00002	248	0.00002	386	0.00004	285	0.00005	291	0.00003	179	0.00002	304	0.00003	270	0.00004	384	0.00003	466	0.00006	308	0.00003	377	0.00003	181	0.00002	0	0.00000	479	0.00006
Zalophus	9703	G	920	0.00014	1040	0.00016	1441	0.00015	1485	0.00014	1371	0.00012	1183	0.00012	1014	0.00011	1730	0.00017	1413	0.00016	1294	0.00014	1227	0.00012	716	0.00013	1112	0.00012	1367	0.00014	754	0.00013	1342	0.00014	1374	0.00013	1014	0.00009	296	0.00003	563	0.00005	632	0.00006	546	0.00010	239	0.00002	400	0.00005	295	0.00003	319	0.00005	801	0.00007	976	0.00013	683	0.00007	645	0.00006	247	0.00003	0	0.00000	782	0.00010
Chiangmaivirus	1980922	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	15	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polyergus	72767	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	101	0.00001	0	0.00000	0	0.00000	0	0.00000
Candidatus Fermentimicrarchaeum	2795013	G	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	0	0.00000	0	0.00000	39	0.00000	0	0.00000	17	0.00000	0	0.00000	23	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Petrocella	2603323	G	28	0.00000	32	0.00000	110	0.00001	146	0.00001	13	0.00000	12	0.00000	17	0.00000	21	0.00000	153	0.00002	41	0.00000	21	0.00000	22	0.00000	49	0.00001	1404	0.00015	70	0.00001	767	0.00008	770	0.00007	409	0.00004	53	0.00000	487	0.00004	110	0.00001	104	0.00002	563	0.00006	262	0.00003	362	0.00004	316	0.00005	161	0.00001	31	0.00000	149	0.00001	2420	0.00022	98	0.00001	0	0.00000	81	0.00001
Muldoonvirus	2843425	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000
Cuniculiplasma	1747777	G	0	0.00000	11	0.00000	32	0.00000	24	0.00000	14	0.00000	15	0.00000	18	0.00000	98	0.00001	0	0.00000	93	0.00001	44	0.00000	0	0.00000	34	0.00000	22	0.00000	0	0.00000	52	0.00001	0	0.00000	57	0.00000	21	0.00000	107	0.00001	35	0.00000	26	0.00000	80	0.00001	34	0.00000	70	0.00001	0	0.00000	208	0.00002	0	0.00000	11	0.00000	29	0.00000	0	0.00000	0	0.00000	27	0.00000
Providencia	586	G	295	0.00005	259	0.00004	342	0.00003	421	0.00004	3197	0.00029	3131	0.00031	2784	0.00030	732	0.00007	383	0.00004	416	0.00004	533	0.00005	286	0.00005	561	0.00006	1746	0.00018	555	0.00009	1163	0.00012	3203	0.00030	1889	0.00016	3165	0.00028	2143	0.00017	1096	0.00010	702	0.00013	3380	0.00035	1892	0.00022	1844	0.00020	1349	0.00019	972	0.00008	496	0.00007	2215	0.00022	1857	0.00017	1189	0.00013	0	0.00000	606	0.00008
Corallorhiza	48525	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	82	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Neoceratodus	7890	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	90	0.00001	0	0.00000	0	0.00000	23	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Chionaspis	340492	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Centapoxvirus	2005509	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Florenciella	236786	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	151	0.00001	97	0.00001	197	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thioploca	40751	G	22	0.00000	17	0.00000	15	0.00000	20	0.00000	20	0.00000	36	0.00000	33	0.00000	651	0.00007	13	0.00000	14	0.00000	17	0.00000	0	0.00000	91	0.00001	35	0.00000	44	0.00001	120	0.00001	24	0.00000	117	0.00001	56	0.00001	198	0.00002	104	0.00001	35	0.00001	84	0.00001	35	0.00000	83	0.00001	76	0.00001	53	0.00000	11	0.00000	34	0.00000	75	0.00001	49	0.00001	0	0.00000	22	0.00000
Grateloupia	31454	G	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	14	0.00000	11	0.00000	15	0.00000	0	0.00000	22	0.00000	0	0.00000	0	0.00000	1672	0.00017	0	0.00000	3660	0.00037	0	0.00000	20	0.00000	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	11	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000
Peringia	179960	G	0	0.00000	0	0.00000	0	0.00000	149	0.00001	0	0.00000	0	0.00000	0	0.00000	269	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Triadica	316902	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	652	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oedaleus	227570	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	41	0.00000	0	0.00000	34	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hymenoscyphus	5182	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ananthacorus	38539	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000
Glaesserella	2094023	G	51	0.00001	27	0.00000	78	0.00001	21	0.00000	87	0.00001	83	0.00001	69	0.00001	94	0.00001	71	0.00001	33	0.00000	61	0.00001	48	0.00001	72	0.00001	476	0.00005	82	0.00001	327	0.00003	642	0.00006	223	0.00002	154	0.00001	485	0.00004	177	0.00002	55	0.00001	340	0.00004	229	0.00003	273	0.00003	426	0.00006	168	0.00001	40	0.00001	69	0.00001	462	0.00004	174	0.00002	0	0.00000	46	0.00001
Achromobacter	222	G	270	0.00004	270	0.00004	1230	0.00012	1356	0.00012	604	0.00005	491	0.00005	387	0.00004	582	0.00006	363	0.00004	577	0.00006	402	0.00004	615	0.00011	2576	0.00029	1502	0.00016	1379	0.00024	791	0.00008	1264	0.00012	2607	0.00023	1514	0.00014	6960	0.00056	7131	0.00067	3164	0.00057	6606	0.00068	3485	0.00041	7235	0.00077	2072	0.00030	6308	0.00053	1689	0.00023	11583	0.00114	15081	0.00137	115890	0.01237	0	0.00000	323	0.00004
Cladophorus	345272	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	83	0.00001	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bizionia	283785	G	10	0.00000	0	0.00000	48	0.00000	60	0.00001	136	0.00001	25	0.00000	20	0.00000	45	0.00000	22	0.00000	15	0.00000	78	0.00001	32	0.00001	4674	0.00052	756	0.00008	264	0.00005	212	0.00002	733	0.00007	279	0.00002	356	0.00003	1735	0.00014	398	0.00004	87	0.00002	358	0.00004	160	0.00002	300	0.00003	103	0.00001	166	0.00001	238	0.00003	448	0.00004	1132	0.00010	485	0.00005	0	0.00000	19	0.00000
Saliniradius	2661818	G	0	0.00000	0	0.00000	0	0.00000	13	0.00000	34	0.00000	21	0.00000	16	0.00000	16	0.00000	12	0.00000	0	0.00000	17	0.00000	0	0.00000	71	0.00001	0	0.00000	11	0.00000	125	0.00001	0	0.00000	45	0.00000	21	0.00000	90	0.00001	29	0.00000	30	0.00001	40	0.00000	28	0.00000	48	0.00001	285	0.00004	21	0.00000	21	0.00000	26	0.00000	70	0.00001	79	0.00001	0	0.00000	0	0.00000
Pseudoclostridium	2304693	G	0	0.00000	14	0.00000	12	0.00000	10	0.00000	41	0.00000	24	0.00000	25	0.00000	21	0.00000	19	0.00000	16	0.00000	36	0.00000	28	0.00001	23	0.00000	339	0.00004	59	0.00001	97	0.00001	144	0.00001	170	0.00001	20	0.00000	653	0.00005	75	0.00001	18	0.00000	104	0.00001	69	0.00001	113	0.00001	47	0.00001	77	0.00001	0	0.00000	38	0.00000	39	0.00000	48	0.00001	0	0.00000	21	0.00000
Erithacus	36283	G	15904	0.00249	16213	0.00242	17412	0.00177	19109	0.00174	19815	0.00179	16969	0.00169	16484	0.00176	19804	0.00199	15915	0.00185	14337	0.00155	13368	0.00130	9907	0.00182	18774	0.00208	13726	0.00142	12271	0.00210	16677	0.00170	16718	0.00155	17163	0.00149	5931	0.00053	12217	0.00098	12243	0.00115	8095	0.00147	9603	0.00100	7397	0.00087	7651	0.00081	15567	0.00223	13927	0.00117	13496	0.00181	12213	0.00120	13195	0.00120	6047	0.00065	0	0.00000	32141	0.00426
Rhodnius	13248	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00000	24	0.00000	26	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	23	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Epimeria	176910	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Appavirus	2733165	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Desulfofervidus	1902583	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1352	0.00011	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Novisyntrophococcus	2888809	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	11	0.00000	16	0.00000	22	0.00000	3065	0.00032	226	0.00004	409	0.00004	172	0.00002	1620	0.00014	53	0.00000	2224	0.00018	213	0.00002	177	0.00003	1499	0.00016	731	0.00009	991	0.00011	55	0.00001	111	0.00001	21	0.00000	137	0.00001	51	0.00000	33	0.00000	0	0.00000	10	0.00000
Hydrocera	252971	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	142	0.00001	58	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ornithorhynchus	9257	G	1055	0.00017	1021	0.00015	1306	0.00013	1519	0.00014	1535	0.00014	1266	0.00013	1270	0.00014	1676	0.00017	1241	0.00014	1158	0.00012	654	0.00006	754	0.00014	1017	0.00011	523	0.00005	626	0.00011	433	0.00004	738	0.00007	1312	0.00011	423	0.00004	816	0.00007	1015	0.00010	725	0.00013	500	0.00005	609	0.00007	592	0.00006	452	0.00006	1111	0.00009	1284	0.00017	466	0.00005	1212	0.00011	790	0.00008	0	0.00000	1133	0.00015
Plateaulakevirus	2843436	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Echinothrix	742513	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	48	0.00000	49	0.00000	30	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Polistes	7456	G	2677	0.00042	2769	0.00041	2691	0.00027	2834	0.00026	4268	0.00038	3885	0.00039	3480	0.00037	3093	0.00031	2136	0.00025	2503	0.00027	2261	0.00022	1138	0.00021	1761	0.00020	1898	0.00020	1179	0.00020	2580	0.00026	2085	0.00019	2854	0.00025	859	0.00008	1573	0.00013	1896	0.00018	1332	0.00024	1207	0.00013	856	0.00010	833	0.00009	969	0.00014	2596	0.00022	2568	0.00035	2382	0.00023	2209	0.00020	786	0.00008	0	0.00000	2334	0.00031
Fromanvirus	186764	G	0	0.00000	19	0.00000	35	0.00000	19	0.00000	21	0.00000	26	0.00000	17	0.00000	206	0.00002	97	0.00001	0	0.00000	10	0.00000	15	0.00000	274	0.00003	0	0.00000	179	0.00003	0	0.00000	0	0.00000	11	0.00000	10	0.00000	45	0.00000	49	0.00000	24	0.00000	236	0.00002	52	0.00001	68	0.00001	0	0.00000	16	0.00000	0	0.00000	10	0.00000	68	0.00001	40	0.00000	0	0.00000	14	0.00000
Phrosinella	2021526	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	30	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Guadua	38692	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	366	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Carios	48823	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	66	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pseudostellaria	418401	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bremerella	2714594	G	42	0.00001	46	0.00001	46	0.00000	120	0.00001	81	0.00001	41	0.00000	32	0.00000	80	0.00001	31	0.00000	51	0.00001	45	0.00000	106	0.00002	68	0.00001	343	0.00004	60	0.00001	359	0.00004	148	0.00001	302	0.00003	130	0.00001	449	0.00004	425	0.00004	304	0.00006	813	0.00008	292	0.00003	460	0.00005	97	0.00001	113	0.00001	37	0.00000	56	0.00001	464	0.00004	1377	0.00015	0	0.00000	23	0.00000
Melopsittacus	13145	G	441	0.00007	471	0.00007	1155	0.00012	1154	0.00011	731	0.00007	632	0.00006	573	0.00006	815	0.00008	672	0.00008	560	0.00006	419	0.00004	353	0.00006	564	0.00006	654	0.00007	354	0.00006	412	0.00004	493	0.00005	672	0.00006	175	0.00002	426	0.00003	498	0.00005	364	0.00007	757	0.00008	378	0.00004	534	0.00006	253	0.00004	492	0.00004	526	0.00007	523	0.00005	569	0.00005	263	0.00003	0	0.00000	607	0.00008
Saccharobesus	2894574	G	24	0.00000	0	0.00000	16	0.00000	16	0.00000	29	0.00000	36	0.00000	36	0.00000	21	0.00000	14	0.00000	15	0.00000	32	0.00000	16	0.00000	50	0.00001	140	0.00001	34	0.00001	43	0.00000	44	0.00000	64	0.00001	194	0.00002	209	0.00002	69	0.00001	52	0.00001	127	0.00001	212	0.00002	139	0.00001	355	0.00005	30	0.00000	18	0.00000	25	0.00000	80	0.00001	49	0.00001	0	0.00000	16	0.00000
